seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_sec,red_roll_mean,red_roll_std,ir_roll_mean,ir_roll_std,red_diff,ir_diff,red_diff2,ir_diff2,signal_energy
3298,201099,40841,100402,-17.090190089093863,-167.0828804645884,66.006,4.551086517435283,14.398658870837826,-101.14046651342575,32.11171632942334,0.9618656534762415,-16.19246803426023,66.94783815525345,-5.942130919833261,28208.763541625303
3299,201119,40835,100415,-23.098707419974165,-153.34451017989954,66.026,3.962838556277619,14.916673341288377,-102.03182755289691,32.93598662597966,-6.008517330880302,13.73837028468887,-6.970382984356544,29.9308383189491,24048.089086786887
3300,201157,40839,100414,-18.631531688676784,-153.601039308284,66.064,3.2687004043609744,15.14727068562546,-103.33861270331084,33.666602662086895,4.467175731297381,-0.2565291283844431,10.475693062177683,-13.994899413073313,23940.41324965117
3301,201158,40843,100430,-14.55536156158161,-136.92101376108582,66.065,2.7792217556230425,15.322417611942543,-104.23982093404699,33.95494936362368,4.076170127095175,16.68002554719817,-0.3910056042022063,16.936554675582613,18959.22255955182
3302,201178,40827,100449,-30.279587130327176,-117.20028342559976,66.085,1.998288587893478,15.991442395765596,-104.53569280023194,34.00306917100709,-15.724225568745567,19.720730335486053,-19.80039569584074,3.040704788287883,14652.75983182399
3303,201213,40832,100411,-24.993412623903048,-154.60470959709582,66.12,1.51240924572805,16.43792000671679,-105.82813176416597,34.660400755560794,5.286174506424128,-37.404426171496056,21.010400075169695,-57.12515650698211,24527.28690419101
3304,201212,40810,100416,-46.7797839480909,-148.85857517269133,66.119,0.36322748852230263,17.740837545112765,-107.3614431440929,34.837398050495025,-21.786371324187854,5.746134424404488,-27.072545830611983,43.150560595900544,24347.223588673856
3305,201232,40838,100416,-18.938716306295472,-148.10507141522714,66.139,0.15051395052873404,17.90982344926044,-108.82375613480262,34.985054640960875,27.84106764179543,0.7535037574641876,49.62743896598329,-4.9926306669403,22293.787154239875
3306,201265,40836,100404,-20.843634238234937,-159.33818386153308,66.172,-0.44973282858677976,18.103296974990265,-110.41496130702932,35.44331455485804,-1.9049179319394653,-11.233112446305938,-29.745985573734895,-11.986616203770126,25823.11392454904
3307,201285,40828,100401,-28.542309698436416,-161.5785174069299,66.192,-1.546988718046203,18.110256710106622,-112.2181446461156,35.711336187991805,-7.698675460201478,-2.2403335453968225,-5.793757528262013,8.992778900909116,26922.28073034301
3308,201305,40823,100415,-33.216667868535126,-146.89287108815435,66.212,-2.4551246570215697,18.540696074322945,-113.93412362310288,35.26317916284095,-4.67435817009871,14.685646318775554,3.0243172901027684,16.925979864172376,22680.862600809705
3309,201330,40831,100403,-25.53919967812981,-157.873675816006,66.237,-3.1737850642408567,18.72794954796696,-115.63749804813772,35.28798838042048,7.6774681904053175,-10.980804727851648,12.351826360504027,-25.666451046627202,25576.348235856745
3310,201346,40832,100407,-24.304194462522847,-153.10504380433017,66.253,-4.150425591167508,18.52603898496477,-117.81044342353181,34.14197354188009,1.2350052156069609,4.768632011675834,-6.442462974798357,15.749436739527482,24031.848306797983
3311,201364,40845,100403,-11.13270278289653,-156.39716604853666,66.271,-4.711832180992443,18.297863865617735,-119.67194688635009,33.64421522148115,13.171491679626318,-3.292122244206496,11.936486464019357,-8.06075425588233,24584.01061926586
3312,201385,40827,100406,-28.551983818714117,-152.6409960739685,66.292,-5.518800595009723,18.444096042142277,-121.54618587163849,32.79072398124465,-17.419281035817587,3.7561699745681665,-30.590772715443904,7.048292218774662,24114.489462437377
3313,201407,40846,100398,-10.55168902999925,-159.4918020908501,66.314,-6.064765356531566,18.17361260296736,-123.40745476181117,32.234797423677804,18.000294788714868,-6.850806016881592,35.41957582453246,-10.606975991449758,25548.9730755727
3314,201433,40833,100397,-23.307783766456996,-159.95538678164866,66.34,-6.773358049353561,18.14071587522869,-125.30268049256665,31.5201227415581,-12.756094736457745,-0.46358469079856945,-30.756389525172615,6.387221326083022,26128.97854457074
3315,201453,40824,100406,-31.884704167977148,-150.4823574457829,66.36,-7.653224361513558,18.272615702834823,-126.63713088727347,31.13550345576473,-8.576920401520152,9.47302933586576,4.179174334937594,9.93661402666433,23661.57426231979
3316,201469,40834,100386,-21.684724004178044,-169.5820898192795,66.376,-8.161016694401656,18.303294704127342,-128.06452515326768,31.440254099440125,10.199980163799104,-19.099732373496607,18.776900565319256,-28.572761709362368,29228.312442611557
3317,201489,40823,100395,-32.49423420979455,-159.5100363093978,66.396,-8.8987204214948,18.528996838238882,-129.53772544235298,31.14620861475064,-10.809510205616505,10.072053509881698,-21.00949036941561,29.171785883378305,26499.32694030639
3318,201512,40820,100380,-34.9964004784787,-173.60493919031984,66.419,-9.958791746529801,18.4743822074856,-130.8025284786279,31.631991259176743,-2.5021662686841495,-14.094902880922035,8.307343936932355,-24.166956390803733,31363.422957724717
3319,201531,40825,100375,-29.962028808797864,-177.97357252432153,66.438,-10.852143658405016,18.336832638130435,-132.96498036781543,31.070941431283927,5.034371669680834,-4.368633334001686,7.536537938364983,9.72626954692035,32572.315687409166
3320,201551,40828,100382,-26.781762361505145,-170.08939892918454,66.458,-11.799694912520545,17.897451095350885,-135.49399801496125,28.708235139403353,3.18026644729272,7.884173595136986,-1.8541052223881138,12.252806929138671,29647.666423279417
3321,201571,40828,100369,-26.57335058848092,-182.1059775659992,66.478,-12.641393579005904,17.573490711054298,-137.75017521855523,27.818694466845347,0.2084117730242241,-12.016578636814671,-2.9718546742684957,-19.900752231951657,33868.73002676653
3322,201591,40820,100362,-34.32557845885223,-188.09209630980504,66.498,-13.377760872489771,17.69734204020604,-139.97366864081874,27.29528542834637,-7.752227870371307,-5.986118743805832,-7.960639643395531,6.030459893008839,36556.882030751796
3323,201601,40825,100362,-29.159142574250616,-187.13301299270185,66.508,-14.36862539752473,17.146844229653865,-142.16563627131447,26.569789510158902,5.166435884601611,0.9590833171031932,12.918663754972918,6.9452020609090255,35869.0201473922
3324,201621,40820,100348,-34.218079215355154,-200.30660408501524,66.528,-14.682405474878797,17.366674432275623,-144.48939331885782,26.470110600943293,-5.058936641104538,-13.173591092313387,-10.225372525706149,-14.13267440941658,41293.61258525936
3325,201640,40814,100343,-39.44296463663171,-204.2978424068365,66.547,-15.639711396057816,17.386308448923202,-147.10025114006305,25.779889084455323,-5.224885421276554,-3.991238321821271,-0.16594878017201609,9.182352770492116,43293.35587141519
3326,201659,40812,100333,-41.50034503158766,-213.02483333956465,66.566,-16.533451183737945,17.546616926925164,-149.47406316944011,26.281668924051306,-2.057380394955956,-8.726990932728143,3.1675050263205975,-4.7357526109068715,47101.85825709012
3327,201681,40811,100343,-42.51641336330026,-202.02588293805573,66.588,-17.46128535297389,17.67152563777731,-151.87475546961076,25.46112678536222,-1.0160683317125958,10.998950401508921,1.0413120632433603,19.725941334237064,42622.10278218001
3328,201701,40791,100337,-62.37544965913787,-207.24092179237135,66.608,-19.058676086399384,18.053028091493402,-153.88906736104644,25.782112527558837,-19.859036295837612,-5.2150388543156225,-18.842967964125016,-16.213989255824544,46839.49638553142
3329,201719,40806,100330,-47.05686263886129,-213.13524434123784,66.626,-20.189294824779754,17.999742067600724,-155.7700990374939,26.608625318520875,15.318587020276581,-5.894322548866484,35.17762331611419,-0.6792836945508611,47640.980701811815
3330,201756,40800,100335,-52.66191419393514,-207.0571995021476,66.663,-21.30357163745688,18.25431512450024,-157.5261769296069,27.043286566399367,-5.60505155507385,6.078044839090239,-20.92363857535043,11.972367387956723,45645.96107224154
3331,201776,40815,100339,-37.42370730389118,-202.04400484405815,66.683,-21.960225591108735,18.231375924309617,-159.19247201613877,27.170450862959722,15.238206890043962,5.013194658089446,20.84325844511781,-1.0648501810007929,42222.31376179311
3332,201796,40806,100346,-46.141414916643306,-194.0708502525946,66.703,-22.8546468187305,18.300002477472294,-160.5907728243344,27.129548586695776,-8.717707612752129,7.973154591463555,-23.95591450279609,2.9599599333741082,39792.52508827483
3333,201816,40824,100337,-27.71723887446037,-201.94712746028776,66.723,-23.439613811884982,17.969069088593876,-161.82104896108635,27.58769103676368,18.424176042182935,-7.876277207693164,27.141883654935064,-15.849431799156719,41550.88762028561
3334,201822,40906,100329,54.03382832265087,-208.88795982580424,66.729,-22.567690470494753,20.522728419029715,-163.50302172465317,27.846315768438718,81.75106719711124,-6.940832365516485,63.326891154928305,0.935444842176679,46553.834363388516
3335,201842,40829,100322,-22.90814792192149,-214.81090406949957,66.749,-22.93714061209877,20.355241376598897,-165.61380524347206,27.650937550752445,-76.94197624457236,-5.922944243695326,-158.69304344168359,1.0178881218211586,46668.507748368385
3336,201870,40828,100327,-23.97769397080696,-208.7987608328742,66.777,-23.512010162891443,19.95891888844324,-167.13646851243553,27.89469038825232,-1.0695460488854707,6.012143236625377,75.87243019568689,11.935087480320703,44171.85233350147
3337,201890,40792,100333,-59.84114424111211,-201.82177681817268,66.797,-24.324462134365664,20.59717235981629,-168.9506579692779,27.11554011548345,-35.86345027030515,6.9769840147015145,-34.79390422141968,0.9648407780761374,44312.99214212989
3338,201913,40800,100322,-51.370437131664985,-211.7240614189681,66.82,-25.388763684320416,20.592230504411177,-170.7360349607295,26.929890931820676,8.470707109447126,-9.902284600795412,44.33415737975228,-16.879268615496926,47465.99999484132
3339,201930,40808,100322,-43.07481599389585,-210.69167583441643,66.837,-25.96479171119685,20.677609377053166,-172.2527165634378,27.003365978381517,8.295621137769139,1.0323855845516619,-0.17508597167798712,10.934670185347073,46246.422038822806
3340,201946,40805,100324,-46.47819133574062,-207.56266577182527,66.853,-26.401490812127772,20.878722055140628,-173.68270836086495,26.940889766341712,-3.4033753418447716,3.1290100625911634,-11.69899647961391,2.0966244780395016,45242.48249214816
3341,201965,40809,100299,-42.159338919425714,-231.50247212765697,66.872,-27.064256466595165,20.84167628693841,-175.64654173290828,27.510728087406047,4.318852416314904,-23.939806355831706,7.722227758159676,-27.06881641842287,55370.8044593396
3342,201988,40800,100315,-50.79120427968056,-214.28501026835517,66.895,-27.857553433805833,20.977093156137492,-177.1000156222209,27.595501394826165,-8.631865360254842,17.217461859301807,-12.950717776569746,41.15726821513351,48497.81205788932
3343,202012,40806,100327,-44.25073115465107,-201.31969990643304,66.919,-28.72112432820976,20.73933268109343,-178.30669410806703,27.301649905818966,6.540473125029486,12.965310361922121,15.172338485284328,-4.2521514973796855,42487.748778137466
3344,202032,40796,100309,-53.69884495336568,-218.27959594810616,66.939,-29.67017148541301,20.775583572564432,-179.48660896408595,27.73415294576386,-9.448113798714608,-16.95989604167312,-15.988586923744094,-29.92520640359524,50529.54795659409
3345,202052,40801,100303,-48.173294251424274,-223.21494384278915,66.959,-30.041638528247795,20.939699624564863,-180.7029146551304,28.29733245765993,5.525550701941405,-4.935347894682991,14.973664500656014,12.024548146990128,52145.577433773826
3346,202076,40797,100302,-52.59312303828076,-222.83189409614317,66.983,-32.05217932419755,17.906416883451257,-182.34675103073528,28.309846162717474,-4.419828786856485,0.38304974664598035,-9.94537948879789,5.318397641328971,52420.0896173945
3347,202092,40804,100292,-45.33998499675544,-231.85319604359807,66.999,-32.59793790928126,17.88684285133232,-183.96600670300063,28.785345446463552,7.253138041525318,-9.021301947454901,11.672966828381803,-9.404351694100882,55811.618755137126
3348,202108,40791,100295,-57.547304133138695,-227.8981832209534,67.015,-33.40708019016215,18.084982654580166,-185.18231275812795,29.33697105804754,-12.207319136383255,3.955012822644676,-19.460457177908573,12.976314770099577,55249.27412840321
3349,202124,40785,100289,-63.57898632310735,-232.661412908916,67.031,-34.21668576822482,18.515063692942075,-186.7686508127083,29.72219384091286,-6.031682189968656,-4.763229687962593,6.175636946414599,-8.718242510607269,58173.62055864697
3350,202147,40794,100294,-54.4262905340596,-226.27372026468743,67.054,-34.93258094513247,18.592009143728323,-188.22210443183639,29.843799211511126,9.152695789047748,6.387692644228565,15.184377979016404,11.150922332191158,54162.017583719884
3351,202170,40789,100290,-59.26536077845838,-229.1267467874785,67.077,-35.82678092947001,18.66697991600145,-190.06621909236424,29.45536752847811,-4.839070244398776,-2.853026522791083,-13.991766033446524,-9.240719167019648,56011.449081614126
3352,202190,40790,100284,-58.099463299593374,-233.9775485004249,67.097,-36.38317845285533,18.91127130206192,-192.40176439386073,28.16110242967276,1.1658974788650056,-4.850801712946378,6.004967723263782,-1.997775190155295,58121.04083796947
3353,202210,40783,100294,-64.89999743350299,-222.8842006671333,67.117,-37.181310149047334,19.259667288786392,-193.76735421526146,27.945521566112316,-6.800534133909615,11.093347833291574,-7.96643161277462,15.944149546237952,53889.37657389565
3354,202230,40794,100293,-53.11731705731079,-222.9942500613368,67.137,-37.30806081123173,19.34479139413837,-195.2500677130344,27.47694679158032,11.782680376192197,-0.11004939420348592,18.58321451010181,-11.20339722749506,52547.88493178489
3355,202246,40793,100280,-53.59541440920568,-234.93526195765492,67.153,-38.00119477328994,19.293992977232964,-196.98667152388293,27.17878147878277,-0.47809735189488833,-11.941011896318116,-12.260777728087085,-11.83096250211463,58067.04575680642
3356,202262,40787,100289,-59.56161516533496,-224.6673017781557,67.169,-38.77555439183193,19.368150949167113,-198.29325388221537,26.900827984357758,-5.9662007561292825,10.267960179499227,-5.488103404234394,22.208972075817343,54022.98248938034
3357,202278,40777,100275,-69.00728915470162,-237.4036054101558,67.185,-39.584853980957234,19.773012161429595,-199.8097556422799,26.926101292063144,-9.44567398936666,-12.736303632000102,-3.4794732332373783,-23.004263811499328,61122.47781822155
3358,202298,40786,100309,-59.69187345361105,-202.21781926530903,67.205,-40.11435809265876,19.95267267369742,-200.916254605823,25.821252404225618,9.315415701090572,35.18578614484676,18.761089690457233,47.92208977684686,44455.16618481911
3359,202323,40785,100295,-60.48770559480487,-215.188175469255,67.23,-40.81332821099225,20.043604648865085,-202.06254459888797,25.1345123364871,-0.7958321411938201,-12.970356203945954,-10.111247842284392,-48.15614234879271,49964.713389910656
3360,202343,40794,100294,-51.32543364477792,-215.19104734311088,67.25,-41.35375299463736,19.95347046427578,-203.3042646696636,24.18207679709344,9.162271950026955,-0.0028718738558950463,9.958104091220775,12.967484330090059,48941.48699544949
3361,202363,40792,100273,-53.15443394059032,-235.09429551349612,67.27,-42.19418761779124,19.53517804015408,-204.8782072589628,23.621304146324416,-1.8290002958124063,-19.90324817038524,-10.991272245839362,-19.900376296529345,58094.721630531625
3362,202382,40782,100280,-63.14869829570948,-226.8406120239849,67.289,-42.886121907331145,19.654453206858413,-206.3621995779631,22.580397765706852,-9.994264355119157,8.253683489511218,-8.16526405930675,28.156931659896458,55444.421359858585
3363,202413,40785,100260,-58.78911355135282,-245.57136822676563,67.32,-43.850870397758214,19.21385109620556,-208.0837909006814,22.21241366068082,4.35958474435666,-18.730756202780725,14.353849099475816,-26.984439692291943,63761.45676491957
3364,202429,40747,100275,-96.32862068584174,-229.55046630899423,67.336,-45.311287136145914,20.36137130915761,-209.47569249122833,21.29663194564229,-37.53950713448892,16.020901917771397,-41.89909187884558,34.75165812055212,61972.61974591348
3365,202450,40775,100249,-68.21510231739343,-254.27534925214744,67.357,-46.03789509913423,20.520074939663882,-211.55155232735564,20.471541243000264,28.11351836844831,-24.724882943153204,65.65302550293723,-40.7457848609246,69309.25342147402
3366,202470,40768,100248,-75.0611825548408,-253.98435321725927,67.377,-47.10542427014749,20.615475486282293,-213.23959759531522,20.41995223221971,-6.846080237447367,0.29099603488816683,-34.95959860589568,25.01587897804137,70142.23280572066
3367,202490,40781,100258,-61.9741362876315,-242.7497077002145,67.397,-47.69502231170422,20.610629354132772,-214.90439102313155,19.313288221125912,13.087046267209296,11.234645517044783,19.933126504656663,10.943649482156616,62768.214157137496
3368,202516,40775,100243,-67.27027237212329,-256.68435517496044,67.423,-48.34049974957712,20.709953950334125,-216.56597934282436,19.261375588939863,-5.296136084491785,-13.934647474745958,-18.38318235170108,-25.16929299179074,70412.1477366049
3369,202532,40761,100225,-80.86711915148916,-273.2352477794111,67.439,-49.35860155643095,21.036699540236356,-218.47121284792615,20.060909940792747,-13.596846779365876,-16.550892604450667,-8.300710694874091,-2.6162451297047085,81196.99158893732
3370,202548,40764,100249,-77.4665747434302,-247.5902072024744,67.455,-50.37229780406945,21.147470121422565,-220.02122901339192,19.22294211988051,3.4005444080589626,25.645040576936708,16.99739118742484,42.195933181387375,67301.98090504366
3371,202564,40762,100219,-79.05019079252244,-276.1341024209283,67.471,-51.42183460815028,21.24421381815231,-221.90179151049054,20.020813755366273,-1.5836160490922424,-28.543895218453883,-4.984160457151205,-54.18893579539059,82498.97518414592
3372,202589,40760,100218,-81.01191707473001,-276.1291398716781,67.496,-52.35556138046783,21.50188085679319,-223.66253238172803,20.841146305906694,-1.9617262822075645,0.00496254925019457,-0.3781102331153221,28.548857767704078,82810.2325943957
3373,202608,40766,100221,-74.68992905558669,-271.9149028889745,67.515,-53.26617711009456,21.463543948327974,-225.35817017965343,21.253303072724975,6.321988019143319,4.214236982703596,8.283714301350884,4.209274433453402,79516.299915449
3374,202628,40761,100218,-78.88847556847341,-273.3974282944993,67.535,-54.15958503715692,21.58384953699403,-226.8199866638431,21.995725776035155,-4.198546512886722,-1.4825254055248251,-10.520534532030041,-5.6967623882284215,80969.54537556352
3375,202648,40759,100219,-80.07899602780591,-270.8917918119051,67.555,-54.972305664980404,21.782541544187655,-228.1518656519445,22.611703495494794,-1.1905204593325038,2.505636482594241,3.008026053554218,3.988161888119066,79795.00847588589
3376,202670,40764,100208,-74.82718667529096,-280.66183093255165,67.577,-55.638842497854476,21.871603852631498,-229.50460560380424,23.685930419384107,5.251809352514954,-9.770039120646572,6.442329811847458,-12.275675603240813,84370.17120815105
3377,202686,40740,100211,-98.5919943443659,-276.38752015110964,67.593,-56.76035411747579,22.610215945834685,-230.99183834806533,24.253119347909063,-23.76480766907494,4.274310781442011,-29.016617021589894,14.044349902088584,86110.44264407952
3378,202702,40761,100214,-77.67478134662987,-271.7165649043609,67.609,-57.06634075122562,22.79056104660234,-232.28135121030508,24.674919618936375,20.91721299773603,4.670955246748747,44.68202066681097,0.3966444653067356,79863.26330067252
3379,202730,40765,100221,-72.83271206572319,-263.5085800021717,67.637,-57.58185773976285,22.850970100515344,-233.2888179235238,24.904531266546527,4.842069280906685,8.207984902189196,-16.075143716829345,3.537029655440449,74741.37568160947
3380,202750,40731,100219,-106.37446511217874,-264.1769322672401,67.657,-58.65610875812773,23.855426293839376,-234.4312125788256,24.98663835912536,-33.541753046455554,-0.6683522650683926,-38.38382232736224,-8.876337167257589,81104.97837003208
3381,202765,40762,100222,-75.0262483103889,-259.92931090728274,67.672,-59.40815957825769,23.764952068901916,-235.58891870009012,24.795687721015614,31.348216801789846,4.24762135995735,64.8899698482454,4.915973625025742,73192.18460426698
3382,202785,40764,100207,-72.65462393249568,-273.721991773193,67.692,-59.93842375857473,23.758683780431465,-237.18194153050212,24.63197503653561,2.3716243778932125,-13.792680865910256,-28.976592423896633,-18.040302225867606,80202.42315905631
3383,202805,40757,100209,-79.24981535022093,-270.53151551330683,67.712,-60.96907528808995,23.448114956240904,-238.55362929156252,24.539265125635403,-6.595191417725246,3.190476259886168,-8.966815795618459,16.983157125796424,79467.83411897068
3384,202823,40751,100212,-85.11957431181777,-265.924059020957,67.73,-63.75214334077932,16.849390487342237,-239.69435127546552,24.45763820380265,-5.869758961596844,4.607456492349854,0.7254324561284022,1.4169802324636862,77960.94709720647
3385,202855,40759,100227,-76.41796755911268,-249.51559689396308,67.762,-64.82233973352314,15.873300105262079,-240.3884451319548,24.228423965800918,8.70160675270509,16.408462126993896,14.571365714301933,11.801005634644042,68097.73885921628
3386,202871,40748,100208,-86.69334821170607,-267.20642187007377,67.778,-66.07665281834113,15.035680023026876,-241.55659835269878,24.08186568570703,-10.275380652593384,-17.69082497611069,-18.976987405298473,-34.09928710310459,78915.00851276396
3387,202889,40767,100229,-67.46058637186553,-245.0714875506676,67.796,-66.22904166095618,15.009782253028963,-242.42159256734868,23.392378029746492,19.232761839840535,22.13493431940617,29.50814249243392,39.82575929551686,64610.96472393295
3388,202909,40763,100227,-71.28447190194758,-245.94922386517857,67.816,-66.62732235636184,14.871032293080855,-243.1060958162729,22.97276234290674,-3.823885530082052,-0.8777363145109689,-23.056647369922587,-23.01267063391714,65572.49665422327
3389,202924,40767,100241,-67.05320458997416,-230.83513451046213,67.831,-67.10689012828341,14.477423683425053,-243.50896498979378,22.565735884110374,4.231267311973426,15.114089354716441,8.055152842055477,15.99182566922741,57780.99157024807
3390,202944,40755,100247,-78.71315195941794,-223.6599004701469,67.851,-67.75158934075695,14.256093774064864,-243.83090968376027,22.153488636274048,-11.659947369443785,7.1752340403152175,-15.89121468141721,-7.9388553144012235,56219.511369702435
3391,202964,40755,100224,-78.37506435636068,-245.37525321718627,67.871,-68.47590384949565,13.843319791363724,-244.10836530555082,22.08269311363123,0.3380876030572608,-21.71535274703936,11.998034972501046,-28.89058678735458,66351.66560426196
3392,202980,40765,100230,-67.58758962724266,-238.32617282926265,67.887,-68.81183155644689,13.607197803803665,-244.58918855676902,21.678101014713796,10.787474729118017,7.049080387923624,10.449387126060756,28.764433134962985,61367.44692706413
3393,203011,40765,100252,-67.47315342924732,-214.90579725791687,67.918,-69.27628000193882,13.140057589858632,-244.86091050379866,21.204652236328045,0.11443619799534588,23.420375571345772,-10.673038531122671,16.37129518342215,50737.128128747616
3394,203027,40752,100236,-79.91949396282682,-229.67795748260892,67.934,-69.80069298212806,13.028434861291167,-245.0888777344887,20.973055538650474,-12.446340533579502,-14.772160224692044,-12.560776731574848,-38.19253579603782,59139.08966865742
3395,203047,40764,100251,-67.53886396721778,-213.6384683940158,67.954,-70.18800437644393,12.654866467851074,-244.89734822551324,21.219171615754384,12.380629995609041,16.039489088593115,24.826970529188543,30.81164931328516,50202.893323723234
3396,203067,40748,100240,-83.10983496808453,-223.56154799985515,67.974,-70.79833861504,12.524184834797822,-244.91194130358747,21.203932257725537,-15.570971000866749,-9.923079605839348,-27.95160099647579,-25.962568694432463,56887.01041251378
3397,203087,40757,100241,-73.72789099838086,-221.4952187099865,67.994,-71.3660967350725,11.978077021147692,-244.70478175691525,21.383951989461416,9.38194396970367,2.066329289868662,24.95291497057042,11.98940889570801,54495.93382245388
3398,203104,40753,100230,-77.48875609045305,-231.3566787904712,68.011,-71.7649257742188,11.839760775287871,-244.77395166830559,21.33401404403051,-3.760865092072194,-9.861460080484704,-13.142809061775864,-11.927789370353366,59530.42014140299
3399,203124,40751,100240,-79.61112204859371,-220.24149407811333,68.031,-72.08556848872851,11.830632523455023,-244.52555329168953,21.54914193985423,-2.122365958140662,11.115184712357859,1.638499133931532,20.976644792842563,54844.246467595716
3400,203140,40743,100229,-87.21067410465453,-230.2196494621271,68.047,-72.74125616014041,11.740086426025734,-244.60447187563832,21.488073800554496,-7.599552056060816,-9.978155384013775,-5.477186097920153,-21.093340096371634,60606.788676252945
3401,203172,40751,100233,-78.81488213967997,-225.0854126959057,68.079,-73.13224658736485,11.606909743355256,-244.52364519380689,21.554977415133195,8.395791964974563,5.13423676622142,15.995344021035379,15.112392150235195,56875.22865517782
3402,203196,40754,100232,-75.0427339257021,-224.81080727619275,68.103,-73.47111199988701,11.404636754705333,-244.34031036932225,21.685098220773316,3.7721482139778715,0.27460541971294106,-4.623643750996692,-4.859631346508479,56171.3109832172
3403,203219,40740,100212,-88.44197561796625,-243.56317018375756,68.126,-73.94195156357628,11.52884536199271,-244.75388975965473,21.46359883146014,-13.399241692264155,-18.752362907564816,-17.171389906242027,-19.026968327277757,67145.00092117098
3404,203239,40738,100225,-89.94421487399067,-229.4321798576442,68.146,-74.67848951990987,11.346205078365994,-244.88264835558087,21.349406912765208,-1.5022392560244242,14.130990326113363,11.897002436239731,32.88335323367818,60729.086943529
3405,203259,40730,100203,-97.4087087738628,-250.19692805300528,68.166,-75.55475540720303,11.376539438582972,-245.18788167748787,21.313354204236585,-7.464493899872124,-20.76474819536108,-5.9622546438477,-34.89573852147444,72086.95935215191
3406,203260,40743,100211,-83.9851364194012,-240.99205780493085,68.167,-76.04322583228435,11.198776766008649,-245.5143767980234,21.116718924995165,13.423572354461598,9.204870248074428,20.888066254333722,29.969618443435508,65130.67506444056
3407,203280,40683,100206,-142.30270960161556,-244.76012947423172,68.187,-77.50913424122263,14.553622077364874,-245.66150727930494,21.084657831305456,-58.31757318221436,-3.7680716693008662,-71.74114553667596,-12.972941917375294,80157.58214020441
3408,203311,40743,100171,-81.99880994486172,-278.3448119494865,68.218,-77.95527297104765,14.336579645463313,-247.18404713298844,20.62716407590556,60.30389965675384,-33.584682475254766,118.6214728389682,-29.8166108059539,84199.63917156855
3409,203327,40736,100168,-88.59089563737297,-280.0982976264958,68.234,-78.51733677189901,14.187910241664163,-248.48224957613326,20.614964148701446,-6.592085692511247,-1.753485677009337,-66.89598534926509,31.83119679824543,86303.40312309294
3410,203352,40726,100170,-98.34335555520002,-276.70420523806087,68.259,-79.45769521010745,13.904191689042277,-249.7125127340323,20.42225569660574,-9.752459917827053,3.394092388434956,-3.160374225315806,5.147578065444293,86236.6327782834
3411,203372,40731,100161,-93.1050705684653,-284.1622969458445,68.279,-80.25670794266495,13.50394425614156,-250.69387276267923,20.879293444034065,5.238284986734726,-7.4580917077836375,14.99074490456178,-10.852184096218593,89416.76517109721
3412,203392,40733,100178,-90.87912922189332,-265.71250193081903,68.299,-80.81131656118862,13.355608251754253,-251.4713105608159,20.69588371727306,2.2259413465719717,18.449795015025472,-3.0123436401627544,25.90788672280911,78862.1498104651
3413,203416,40730,100162,-93.34849845888468,-280.52348351081287,68.323,-81.50250425933926,13.084152901052365,-252.17035286649687,21.079270678928097,-2.469369236991355,-14.810981579993836,-4.695310583563327,-33.26077659501931,87407.3669655697
3414,203432,40735,100153,-87.94666575892327,-288.33614639291994,68.339,-81.33486516080089,12.943256179232135,-253.34606646817537,21.428398663724217,5.401832699961403,-7.812662882107077,7.871201936952758,6.998318697886759,90872.34933483113
3415,203448,40718,100155,-104.72025327599825,-284.59817713473626,68.355,-82.06496817997298,13.214835374545988,-253.95252302582713,21.87957698919985,-16.773587517074972,3.737969258183682,-22.175420217036375,11.550632140290759,91962.45387460393
3416,203464,40732,100144,-90.60016582932256,-293.7418974620382,68.371,-82.37574784546263,13.229473288177736,-254.74767391072277,22.591608804528793,14.120087446675683,-9.143720327301935,30.893674963750655,-12.881689585485617,94492.69237289931
3417,203487,40717,100155,-104.3027142817821,-281.4968425257674,68.394,-83.22231940534564,13.251616107287,-255.5226166072338,22.83489928825385,-13.702548452459538,12.245054936270776,-27.82263589913522,21.38877526357271,90119.52855852377
3418,203508,40723,100154,-97.73958267245573,-281.11302815390474,68.415,-83.83170561135228,13.20356839066651,-256.0111900668127,23.119822299599623,6.563131609326376,0.38381437186268386,20.265680061785915,-11.861240564408092,88577.56061884384
3419,203528,40714,100139,-106.211800367816,-294.6411919772868,68.435,-84.33859923567881,13.56887908776018,-256.4393089507702,23.63766778166612,-8.472217695360271,-13.528163823382044,-15.035349304686648,-13.911978195244728,98094.37854716917
3420,203548,40720,100154,-99.71669097449116,-278.2517362165115,68.455,-84.78360156030003,13.703097472479824,-257.0525395310509,23.800574664604998,6.495109393324839,16.389455760775263,14.96732708868511,29.917619584157308,87367.44716640527
3421,203570,40724,100136,-94.3329584780916,-294.7695388000532,68.477,-85.08925691401141,13.742987893217148,-257.4252482586334,24.24720508432446,5.38373249639956,-16.51780258354171,-1.1113768969252789,-32.90725834431697,95787.78805962544
3422,203586,40708,100147,-109.9395178605858,-282.43960565516096,68.493,-85.66780892972855,14.170096958337691,-257.5514575743031,24.36269599059763,-15.606559382494197,12.329933144892266,-20.990291878893757,28.847735728433975,91858.8284300609
